Fecha,Tasa_efectiva_promedio_ponderada,Montos_desembolsados,Numero_de_creditos_desembolsados,Plazo
45289,15.22,323882310,4,4
45282,8.85,105000000,1,4
45282,17,60000000,1,3
45254,10.1,100000000,1,5
45226,15.8,168000000,1,4
45254,14,121998000,1,3
45023,20.15,60000000,2,1
45296,16.25,400000000,1,4
45212,5,101000000,1,4
45226,16.15,100000000,1,4
45289,15.25,90000000,1,4
45282,14,42064640,1,3
45289,18.35,25000000,1,1
45261,13.53,178000000,2,3
45226,9.55,74700000,2,4
45219,17.4,308350000,1,4
45233,9.3,17395000,1,5
45198,17.05,14754000,1,4
45289,16.55,190540000,1,4
45296,5,68100000,1,4
45219,17.65,129500000,1,4
45247,16.16,346600000,3,3
45233,10.56,121920000,1,4
45219,5,84900000,1,4
45016,20.15,509360000,6,3
45275,14,108000000,1,4
45198,18.65,180000000,1,4
45212,16.94,247000000,1,4
45289,14.3,82890000,1,4
45016,20.01,1925959830,9,4
45205,17.9,100000000,1,4
45282,18.72,50000000,1,4
45289,14,80000000,1,4
45184,15.05,335100000,5,4
45275,14,33363800,1,5
45198,13.25,94083200,2,4
44988,12.32,1412181780,10,4
45009,20.69,859700000,5,4
45254,9.85,140000000,1,4
45261,14,103950000,1,3
45247,17.25,216531000,1,4
45233,14,1104753900,14,4
45268,14,105093000,1,4
45233,13.62,84000000,1,4
45254,16.2,108000000,1,3
45261,17.6,150000000,1,4
45296,18.05,48492050,1,3
45268,16.97,125700000,2,3
45254,10.1,61000000,1,4
45261,16.85,130000000,1,4
45079,19.18,757373410,9,1
45268,8.7,81812150,1,5
45296,14.04,249000000,2,5
45198,18,400000000,1,3
45198,18,50000000,1,3
45233,13.8,94498100,1,4
45247,6.8,225000000,1,4
45289,5,151400000,2,5
45289,16.66,65000000,1,3
45268,18.2,118500000,1,4
44960,18.4,1366991800,16,4
45212,16.77,186370000,1,5
44974,16.9,100000000,1,2
45247,14,53573700,1,3
45289,18.72,35000000,1,3
45296,16.65,130000000,1,4
45233,14,55000000,1,4
45198,7.68,205800000,2,5
45226,13.25,115000000,1,4
45233,17.71,210000000,1,4
45093,19.45,80000000,1,2
45275,16.9,170000000,1,4
45135,21.58,110010860,2,3
45296,17.9,195000000,1,5
45205,15.12,100373000,1,4
45282,18.16,35000000,1,5
45282,14,43391000,1,5
45226,14,95448700,1,5
45282,19.2,100000000,1,3
45254,18.58,276500000,1,5
45247,14,63400000,1,4
45177,18.58,15000000,1,2
45219,19.35,90000000,1,1
45254,18.64,374500000,2,4
45275,5,256700000,2,5
44967,21.23,516856200,2,3
44981,17.9,30000000,1,1
45261,17.6,112413000,1,4
45009,18.95,377353000,4,3
45289,5,99000000,1,4
45275,17.5,70000000,1,4
45212,18.35,581000000,1,4
45233,14.85,763565400,10,5
44953,21.51,1033641010,12,4
45254,14,103800000,1,4
45289,14.3,98000000,1,4
45240,18,518000000,1,4
45254,14,83520000,1,5
45198,14,89581000,1,4
45240,16.9,87000000,1,2
45282,7.5,108550000,1,4
45296,15.12,60000000,1,4
45282,17.45,133514250,1,4
45226,18.45,161166000,1,4
45198,18.05,22800000,2,3
45289,5,187568280,3,4
45282,7.5,58400000,1,3
45247,16.75,81968000,1,4
45289,14,73029000,1,5
44960,16.86,2614804200,12,4
45093,17.2,51000000,3,3
45212,8.9,93237540,1,4
45261,4.65,135000000,1,4
45261,18.16,202650000,1,4
45233,15.81,468204590,4,4
45275,7.85,226800000,4,4
45198,19.3,20700000,1,3
45191,16.46,240000000,2,4
45233,5,1440944700,14,5
45205,14,24907200,1,4
45261,19.35,35000000,1,2
45275,15.76,108960000,2,4
45233,5,53195300,1,5
45233,17.6,200000000,1,4
45289,17.23,305000000,1,5
45184,22.33,168500000,3,5
45275,5.9,210000000,1,4
45212,13.25,52700000,1,3
45205,5.65,95760000,1,4
45275,13.72,41200000,1,4
45289,6.11,157640000,1,4
44974,20.8,216000000,1,4
45254,16.55,204000000,1,4
45296,6.07,191300000,1,3
45233,13.79,74711000,2,3
45261,5.75,110000000,1,5
45198,14,139200000,1,4
45275,17.6,180338360,1,3
45261,17.6,128000000,1,4
45254,18.05,35856000,1,3
45289,17.47,220000000,2,4
45226,18.44,210000000,1,5
45289,14.03,175000000,1,4
45268,18.35,44000000,1,3
45275,18.76,190000000,1,4
45240,9,549890560,10,5
45289,15.95,45000000,1,3
45212,17.73,105000000,1,4
45226,14,106000000,1,4
45072,17.35,98717850,1,2
45254,18.35,20000000,1,1
45254,19.3,28000000,1,2
45205,14,86400000,1,4
45268,16.85,180000000,1,4
45240,14,85000000,1,4
45240,16.04,37299000,1,3
45205,14.03,80000000,1,4
45198,14,295760000,3,4
45275,13.72,121800000,1,4
45289,15.8,472800000,1,4
45205,16.15,30000000,1,4
45219,17.2,280000000,1,3
45233,14,58400000,1,4
45212,17.1,70000000,1,3
45275,15.25,120000000,1,4
45219,13.72,90000000,1,5
45261,16.07,156700000,2,4
45282,15.25,20000000,1,4
45261,5,120176000,1,3
45030,15.84,184425870,2,4
45030,16.84,1250000000,1,4
45289,5,133400000,1,5
45240,13.25,142532800,2,3
45219,14,180000000,2,4
45107,17.05,70000000,1,2
45009,19.27,180000000,1,3
45198,14,95000000,1,4
44981,12.75,150000000,1,5
45205,17.88,20000000,1,2
45254,10.05,140000000,1,5
45282,5,62155780,1,4
45296,15.12,83500000,1,5
45254,14,105656000,1,4
45226,14,91300000,2,4
45289,3.91,106978000,1,4
45282,14,95100000,1,4
45282,5,93380000,1,4
45051,20.15,54000000,2,1
45254,9.3,69800000,1,4
45163,20.2,245000000,1,4
44946,23.32,68500000,1,5
45219,17.6,176000000,1,4
45247,18.2,166400000,1,5
45212,14,73000000,1,4
45268,16.85,244000000,1,4
45289,5.75,120000000,1,5
45275,16.74,229500000,1,4
45198,19,60771950,1,5
45212,19.35,50000000,1,1
45205,17.65,80000000,1,2
45226,17.74,18000000,1,3
45212,18.16,28000000,1,4
45282,17.12,300000000,1,5
45198,19.35,160000000,1,3
45121,18.33,65000000,1,3
45198,5,164130000,2,4
45261,14,198790000,2,3
45226,14,106600000,2,3
45212,10.15,122785000,1,5
45016,18.4,161100000,1,4
45233,14,89000000,1,3
45254,5,521036000,5,4
45226,8.9,49440000,1,5
45009,17.75,50000000,1,1
45198,14,132850000,2,5
45275,17.29,441000000,2,3
45212,18.2,30000000,1,2
45009,12.75,90000000,1,3
45282,14,72100000,1,5
45240,18.25,200000000,1,3
45233,12.7,101780000,1,4
45233,5,78610000,1,5
45261,6.8,572000000,1,4
45093,17.97,11937330,1,2
45289,15.25,367440000,1,4
45030,18.48,243800000,3,4
45205,17.45,224000000,1,4
45205,8.6,65390000,1,4
45170,17.24,460856000,3,3
45254,14,122498400,1,3
45142,13.41,177200000,2,4
45254,14,155445470,2,4
45296,16.77,280000000,1,4
44988,23.77,577889270,8,5
45268,18.05,303601200,1,3
45233,18.5,66800000,1,4
45226,18.35,500000000,1,4
45219,18.45,16000000,1,3
45240,14,98800000,1,4
45226,18.75,94500000,1,4
45219,17.35,15000000,1,3
45240,18.55,36000000,1,3
45247,8.85,138242960,1,4
45247,8.87,198800000,3,5
44953,21.07,715296020,6,4
45261,18.75,88377100,1,3
45254,14,36112000,1,4
45261,18.23,384920000,2,4
45240,18.13,208900000,1,3
45016,17.99,1890419370,5,5
45198,18.35,116400000,1,4
45226,5,88200000,1,4
45268,14,128992000,1,5
45275,14,77000000,1,4
45282,15.39,99999800,1,5
45289,14,260540000,3,4
45268,14,114000000,1,3
45247,14,30000000,1,5
45233,15.66,397118760,1,5
45261,8.6,113600000,1,5
45247,14,107063100,1,5
45219,18.6,161000000,1,4
45219,19.35,95000000,1,3
45247,16.77,126000000,1,4
45282,16.77,275044150,1,4
45254,16.25,125000000,1,4
45093,20.16,83075000,1,3
45009,20.41,248900000,2,3
45261,18,35000000,1,3
45282,8.85,118772500,1,4
45261,14.49,552440460,8,4
45275,16.77,257000000,1,4
45219,16.5,130000000,1,4
45233,8.7,250496000,2,5
45268,14,82200000,1,5
45198,18.25,210000000,1,4
45289,15.95,106000000,1,3
45296,5,127000000,1,5
45212,17.74,17600000,1,4
45282,5,92820000,1,5
45275,19.35,69000000,1,3
45282,14,90000000,1,4
45198,19.3,51000000,1,2
45205,18.35,127000000,1,4
45247,17.32,22000000,1,5
45247,15.25,70000000,1,4
45282,14,192485540,2,4
45198,14,43355000,1,5
45261,16.89,107400000,1,3
45261,18.27,178000000,1,4
45268,16.84,50000000,1,1
45233,14,25490000,1,4
45205,5,152582700,2,4
45233,16.77,47700000,1,5
45275,16.49,200000000,1,3
45275,18.05,25000000,1,3
45261,15.8,513600000,1,4
45240,18.3,270000000,1,5
45268,17.7,19000000,1,3
45261,19.3,40700000,1,3
45219,18.5,70000000,1,4
45212,14,17200000,1,4
45261,16.75,47755600,1,3
45065,18.15,449300000,1,4
45233,13.72,98000000,1,5
45296,5,51950890,1,5
45296,19.3,11600000,1,3
45261,14.3,94619630,1,4
45247,17.7,84000000,1,4
45275,19.85,29200000,1,3
45282,19,200000000,1,5
45261,19.1,25000000,1,2
45212,13.47,311284980,3,3
45261,9.9,65960000,1,5
44995,22.48,51000000,1,4
45219,16.75,128272500,1,3
45268,7.31,74000000,1,5
45289,15.84,93400000,2,3
45261,16.55,259000000,1,4
45233,13.25,120718000,1,4
45079,17.92,200000000,3,1
45254,18.05,13000000,1,1
45282,4.65,135000000,1,3
45289,7.28,260000000,1,4
45149,16.95,550000000,1,5
45156,17.88,2111703000,9,4
45261,19.3,23000000,1,3
45198,13.25,31860000,1,4
45226,14,127975600,1,4
45198,14,60000000,1,4
44946,18.82,201200000,1,4
45261,21.44,37534000,1,3
45282,7.5,116000000,1,4
45219,14,95550000,1,3
45219,5,65100000,1,4
45282,17.05,185000000,1,4
45226,18.58,20000000,1,5
45156,17.05,25000000,1,3
45289,5,278506000,3,5
45205,14.03,99014000,1,4
45198,14,25260000,1,4
45226,14,95900000,1,4
45268,17.15,20000000,1,3
45240,19.29,114100000,1,4
45219,18.45,126000000,1,4
45198,6.56,170000000,1,3
45254,17.05,332500000,1,3
45268,8.85,175000000,1,4
45261,19.3,15000000,1,1
45247,18.05,31000000,1,3
45261,15.06,1000000000,1,4
45198,15.7,165000000,1,5
45254,18.35,35000000,1,2
45065,19.9,50000000,1,1
45254,17.35,50000000,1,4
45261,13.25,84000000,1,4
45198,12.62,124000000,1,4
45212,8.87,210322000,2,5
45268,14,195563200,2,4
45044,18.71,202000000,2,4
45240,9.9,121000000,1,5
45240,13.49,250000000,1,3
45282,14,103955780,1,4
45219,16.31,259000000,1,4
45058,18.65,651000000,3,5
45289,14,99644000,1,4
45254,16.49,545724000,1,5
45254,8.9,87500000,1,5
45198,17.46,216100000,1,5
45247,16.77,385000000,1,5
45121,19.3,30000000,2,2
45205,14,24000000,1,3
45261,5,166625000,2,5
45233,14,72100000,1,4
45275,15.9,105800000,1,4
45240,13.25,109900000,1,4
45233,14,51407680,1,4
45233,19.05,175000000,1,4
45198,10.66,147000000,1,4
45282,17.18,700000000,1,5
45254,19.35,65000000,1,3
45268,14,65000000,1,3
45226,9.9,40000000,1,5
45226,16.35,80000000,1,3
45254,17.45,175000000,1,4
45170,20.6,81100000,2,3
45296,14,115507350,1,4
45261,16.45,102898000,1,4
45135,17.05,154185280,1,4
45254,17.6,156970400,1,4
45282,17.75,146300000,1,4
45261,18,230000000,1,3
45198,10.05,175578200,1,5
45268,14,80800000,1,4
45205,14,73000000,1,4
45254,14,56570520,1,4
45247,16.55,280000000,1,3
45282,19.35,80000000,1,3
45212,18.3,44000000,1,5
45226,20.35,72200000,1,4
45205,14,31000000,1,4
45205,5,59900000,1,4
45261,13.54,196500000,2,3
45275,15.25,100000000,1,4
45226,16.55,136823200,1,4
45079,20.78,1253400000,2,5
45051,21.05,170455000,1,5
45212,14,53924220,1,5
45289,16.15,320000000,1,4
45205,18.44,12000000,1,3
45240,5,147549000,2,5
45030,19.52,59255000,1,3
45240,15.12,64400000,1,5
45233,12.62,110000000,1,4
45268,17.65,128000000,1,4
45254,8.9,48000000,1,5
45254,14,109600000,1,5
44981,14.13,420000000,1,5
45205,16.9,80000000,1,3
45170,17.55,211658800,2,4
45205,19.35,100000000,1,3
45247,8.9,60980000,1,5
45254,5,57900000,1,4
45198,15.43,480000000,1,4
45233,14,147100000,2,4
45247,19.35,359273000,1,3
45282,14,91200000,1,4
45233,16.25,115000000,1,4
45289,17.2,20000000,1,4
45226,16.55,314606000,1,4
45233,17.74,10000000,1,4
45282,17.6,150000000,1,4
45254,5.75,107000000,1,4
45247,5,65555780,1,4
45261,8.84,101900000,1,5
45212,14,93660000,1,4
44974,23.63,93000000,1,1
45268,14,62100800,1,4
45226,18,287072000,1,2
45261,16.55,209548000,1,4
45268,16.15,180000000,1,4
45198,13.25,103300000,1,4
45198,19.35,661000000,1,3
44981,22.79,100000000,1,5
45282,19.3,20000000,1,3
45282,15.25,92000000,1,4
45226,16.75,102163000,1,3
45261,19.14,15000000,1,3
45226,9.3,48000000,1,5
45205,18.16,20000000,1,4
45247,19.37,133101750,3,3
45226,14.99,90000000,1,3
45226,16.9,47300000,1,3
45289,19.21,80000000,1,4
45233,17.32,50700000,1,5
45233,17.3,162000000,1,4
45289,17.03,63000000,2,1
45254,17,160000000,1,3
45254,16.55,416000000,1,4
45289,14.98,250000000,1,3
45289,15.75,207555000,2,4
45198,14,107000000,1,4
45226,14,161968960,2,5
45128,18.88,465862890,9,3
45282,17.6,350000000,1,4
45205,14,85000000,1,4
44974,20.98,1075236950,3,3
45282,14,43309950,1,4
45247,15.9,106680000,1,4
45219,10.1,210379050,1,5
45205,19.15,160000000,1,3
45226,17.76,62000000,1,3
45296,17.23,330000000,1,5
45233,8.8,80000000,1,5
45219,16.75,80000000,1,4
45205,17,60000000,1,3
45261,17.46,252000000,1,5
45282,5,128485000,2,4
45289,17.6,189000000,1,4
45233,18.45,195000000,1,3
45268,17.6,137764380,1,4
45268,18.05,150000000,1,3
45219,19.3,35000000,1,1
45261,17.88,11900000,1,4
45275,17.05,360000000,1,4
45254,14,42000000,1,4
45037,19.24,203080000,2,3
45226,21,55000000,1,4
45240,15.12,74922000,1,5
45289,14,103000000,1,3
45212,7.31,266000000,1,4
45044,18.28,100000000,1,3
45247,14,75000000,1,4
45254,16,304000000,1,4
45240,5,72830000,1,5
45282,14.69,344102400,3,4
45198,17.55,179307020,1,4
45212,14,98000000,1,2
45254,5,371000000,3,3
45254,8.8,125278000,1,5
45261,15.66,301029100,1,5
45219,18.85,126000000,1,4
45282,13.5,500000000,1,3
45261,17.07,183000000,2,4
45233,19.3,11600000,1,1
45240,14,57200000,1,4
45275,7.31,160000000,1,5
45205,17.74,46200000,1,5
45240,19,123704000,1,5
45254,5,64600000,1,5
45254,18.45,138600000,1,3
45247,14,100000000,1,4
45233,5,308800000,3,5
45261,18.05,219471000,1,4
45219,15.84,29000000,1,1
45093,21.47,486115000,6,5
45226,18.34,160000000,1,3
45240,15.12,30000000,1,5
45240,14,49500000,1,4
45296,17.75,150000000,1,3
45261,14,141200000,2,4
45226,8.8,60000000,1,5
45009,20.95,697544000,2,4
45219,17.74,37000000,2,2
45107,18.68,4001382510,21,4
45254,15.98,88402000,2,5
45121,13.25,95500000,1,2
45282,17.56,389000000,1,3
45289,14,45980000,1,4
44953,17.03,268000000,2,3
45275,7.4,125280000,1,5
45254,16.55,198080000,1,4
45128,21.45,245500000,1,4
44988,17.86,595000000,1,3
45240,14,100000000,1,5
45198,17.55,25000000,1,1
45247,15.05,74500000,2,4
45247,5,58100000,1,5
45275,14,121800000,1,4
45170,17.45,170000000,1,1
45219,9.27,107824100,1,4
45233,14.03,121800000,1,4
45198,17.74,17200000,1,4
45205,14,246935780,5,4
45226,18.75,72450000,1,3
45247,16.83,423338400,4,4
45289,14,20500000,1,4
45100,18.09,299550000,2,5
45233,18.7,162800000,1,3
45261,5,73100000,1,5
45261,16.15,552000000,1,3
45233,6.5,64700000,1,5
45275,17.84,220000000,1,3
45282,16.06,1100000000,1,4
45275,17,137000000,1,3
45268,16.85,95000000,1,3
45275,8.7,52400000,1,5
45212,18.39,391000000,2,4
45261,12.56,136000000,1,4
45261,9.9,58840000,1,5
45282,17.45,180750500,1,4
45233,19,130000000,1,5
45275,17.59,60000000,1,3
45219,10.05,168000000,1,5
45289,14,78000000,1,4
45240,9.3,63075000,1,4
45226,17.75,500000000,1,4
45233,16.25,366000000,1,4
45296,18.3,81006585,1,4
45170,18.05,579534320,2,1
45296,5,89000000,1,3
45247,15,568000000,1,4
45044,18.45,160000000,2,4
45296,15.12,59480622,1,4
45275,16.7,54700000,1,4
45268,19.16,300000000,1,4
45219,17.6,150000000,1,4
45254,17.71,180000000,1,5
45261,14,23320000,1,4
45240,14,65000000,1,2
45198,18.11,240000000,1,4
44960,20.41,370000000,3,4
45261,17.6,100000000,1,4
45100,16.64,1123300000,5,4
45226,19.1,185151400,1,3
45037,17.5,162400000,1,3
45142,19.15,423562500,4,3
45233,18.51,300000000,1,5
45198,17.4,126868000,1,3
45240,18.05,35000000,1,3
45212,7.5,103000000,1,5
45247,19.35,150000000,1,3
45212,15.25,96000000,1,5
45107,17,180000000,1,4
45212,5,98000000,1,4
45226,14,55561500,1,3
45268,18.16,35200000,1,5
44960,18.27,130000000,2,5
45282,7.5,60000000,1,4
45198,18.16,290000000,1,4
45212,16.75,10400000,1,3
45247,8.87,171400000,2,5
45247,8.9,73200000,1,5
45233,17.15,124500000,1,4
45226,18.98,191000000,2,4
45261,14.54,257630000,3,4
45219,17.1,10000000,1,1
45275,14,121800000,1,4
45226,17.88,20000000,1,2
45016,19.74,862000000,9,1
45205,14,61500000,1,4
45296,16.15,150000000,1,4
45072,14.99,1902000000,7,4
45226,18.01,325000000,1,3
45261,18.05,244125000,1,3
45261,15.12,97518000,1,5
45212,14.3,100000000,1,3
45198,17.55,295027500,1,4
45261,15.25,57000000,1,5
45205,14,100000000,1,3
45240,19.2,150000000,1,1
45198,17.85,190000000,1,5
45198,18.05,19550000,1,3
45233,14,57946000,1,5
45226,17.08,28000000,1,3
45275,18.08,544106220,1,4
45233,15.32,150000000,4,3
45198,8.9,88000000,1,4
45226,17.9,100000000,1,3
45198,13.63,114000000,1,3
45198,16.15,80000000,1,3
45261,17.74,105000000,1,4
45254,17.05,73000000,1,1
45247,19.1,294000000,1,4
45212,19.3,32000000,1,3
45226,16.15,150000000,1,4
45296,15.75,126953400,1,3
45233,17.6,300000000,1,4
45289,17.05,300000000,1,3
45226,14,27170000,1,4
45219,13.25,66000000,1,4
45282,14,91283000,1,4
45296,15.12,92000000,1,5
45275,19.35,30000000,1,1
45261,14,75000000,1,4
45254,18.58,210000000,1,5
45226,16.85,128000000,1,4
45275,19.35,55000000,1,1
44995,21.04,130000000,1,5
45275,5.75,73414000,1,4
45296,14,219204000,2,4
45289,16.55,188120000,1,4
45261,14,125280000,1,4
45233,14,76250000,1,4
45261,17.6,290996000,1,4
45275,15.75,90000000,1,4
45226,17.45,200000000,1,4
45240,14,82000000,1,4
45233,5,106800000,1,3
45198,19.15,80000000,1,1
45233,5,66800000,1,4
45219,5,69280000,1,4
45254,15.95,33000000,1,4
45226,16.75,38000000,1,4
45296,19.35,50000000,1,3
45268,17.6,70000000,1,3
45205,18.45,150000000,1,3
45289,4.75,112000000,1,5
45212,14,31562320,1,4
45198,19.3,20000000,1,3
45226,14,250000000,1,5
44960,19.15,162000000,3,1
45212,13.34,108000000,2,3
45233,17.65,200000000,1,3
45296,15.12,79000000,1,5
45002,20.88,1151744330,8,4
45289,16.85,393000000,1,3
45261,18.05,30000000,1,3
45247,12.52,110000000,1,4
45282,18.16,282000000,1,4
45212,18.05,362100000,1,4
45254,14,125280000,1,5
45233,19.3,20000000,1,1
45198,16.9,50000000,1,3
45212,5,109620000,1,5
45114,18.03,137175200,2,4
45219,14,93800000,1,4
45205,14,119000000,1,4
45198,17.2,52100000,1,3
44960,18.95,78000000,1,4
45212,9.9,55363000,1,5
45240,19.35,99000000,1,1
44988,19.2,2544708650,12,4
45205,5.75,100000000,1,4
45212,14,65356060,1,4
45219,8.64,251400520,2,4
45247,18.05,300000000,1,4
45282,15.8,655443500,2,3
45198,17.15,158000000,1,4
45240,14.3,171100000,2,4
45275,17.88,25000000,1,2
45219,4.86,127000000,1,4
45205,15.12,102600000,1,5
45275,15.25,53700000,1,4
45275,15.7,50000000,1,3
45009,18.57,279430000,4,4
45254,14,47000000,1,3
45268,17.15,53700000,1,3
45275,14,80320000,1,5
45240,14,102892390,1,4
45177,19.09,1028809000,5,4
45268,5,93700000,1,4
45296,13.25,93440000,1,4
45275,7.5,99271000,1,5
45247,5.75,64396000,1,4
45282,16.75,360000000,1,4
45275,14,125280000,1,5
45198,18.45,40000000,1,1
45233,8.8,70000000,1,4
45219,5,203910520,2,5
45254,16.75,50283000,1,3
45261,18.05,568823500,1,4
45240,16.75,128992000,1,4
45198,18.45,395000000,1,3
45282,16.05,94200000,1,3
45086,15.26,542410000,3,3
45240,17.7,28567340,1,4
45233,14,10000000,1,3
45205,18.75,163801400,1,5
45275,18.3,27343470,1,5
45296,16.9,15000000,1,3
45268,14,18476000,1,4
45261,8.55,156600000,1,5
44946,16.11,2130400000,6,5
45282,16.15,520000000,1,4
45233,14,106838000,1,5
45254,12.56,84000000,1,4
45226,15.25,64400000,1,5
45219,14,65000000,1,5
45233,14,27585910,1,4
45198,19.2,60000000,1,3
45233,17.46,575000000,1,5
45289,16.15,250000000,1,4
45254,8.75,22600000,1,3
45254,14,61932000,1,4
45261,17,170000000,1,3
45009,19.23,594272880,4,4
45226,17.6,317000000,1,4
45268,7.6,36556000,1,4
45233,4.77,100794400,1,4
45254,15.25,77000000,1,3
45233,21.92,25000000,1,1
45198,18.35,350000000,1,3
45275,14,100000000,1,4
45205,8.9,70676000,1,5
45163,21.46,359660000,1,2
45226,18.45,57207500,1,4
45212,8.6,70000000,1,4
45282,7.6,77044000,1,5
45254,8.78,298240000,3,5
45198,5,56279380,1,3
45205,5,117720000,1,4
45289,16.66,1288668800,15,3
45226,14,75771020,1,3
45261,16.75,60000000,1,3
45268,7.4,48700000,1,4
45289,19.42,98000000,1,4
45261,14.36,78000000,1,5
44974,20.1,50000000,1,2
44967,17.9,150000000,1,1
45205,18.35,370000000,1,4
45198,17.74,22500000,1,4
45268,17,75000000,1,3
45205,18.81,60000000,1,3
45247,10.05,170000000,1,5
45247,5,106830000,1,3
45212,14,43100000,1,4
44960,22.66,592000000,1,4
45282,14,121800000,1,3
45261,19.35,70000000,1,3
45254,14,80000000,1,4
45212,17.74,28100000,1,4
45268,13.25,86050000,1,4
45261,17.6,164100000,1,4
45240,18.8,50000000,1,4
45226,13.59,287370520,3,4
45114,12.75,24000000,1,2
45219,14,502850000,5,4
45226,18.3,326975350,1,5
44960,17.52,931772000,5,3
45233,18.07,65000000,1,3
45058,19.01,388000000,3,3
45247,8.8,90200000,1,5
45191,15.25,10000000,1,1
45261,16.64,71490900,2,4
44981,20.02,172000000,1,4
45282,8.8,331549000,1,5
45261,17.88,44700000,3,4
45212,18.35,94500000,1,4
45261,15.12,106680000,1,5
45212,8.8,90000000,1,5
44946,16.71,559826600,3,5
44981,19.5,378000000,1,4
45261,14,267600000,3,4
45289,18.15,100000000,1,4
45261,18.5,15000000,1,3
