Fecha,Tasa_efectiva_promedio_ponderada,Montos_desembolsados,Numero_de_creditos_desembolsados,Plazo,Valor_promedio_credito
45226,15.95,149156329,1,3,149156329
45233,17.23,442128187,2,4,221064093.5
45212,14,64879772,1,5,64879772
45149,17.06,4441980418,29,3,153171738.6
45254,8.86,236638193,3,5,78879397.67
45212,14,101835968,1,4,101835968
44953,17.08,132998462,5,4,26599692.4
45233,14,67064982,1,3,67064982
45247,16.15,474558906,2,4,237279453
45177,16.76,15185712,1,3,15185712
45107,16.69,757273595,4,3,189318398.8
45219,15.99,313467252,1,4,313467252
45247,18.58,142373597,1,5,142373597
45254,13.71,312944637,5,4,62588927.4
45261,17.45,151326192,1,4,151326192
45247,15.45,71715936,2,4,35857968
45254,9.11,819181847,10,5,81918184.7
45037,21.4,113995116,2,3,56997558
45219,18.58,130241443,1,5,130241443
45219,18.05,52328557,1,4,52328557
45016,20.68,973331332,9,4,108147925.8
45044,13.57,1080380597,5,3,216076119.4
45219,9.34,231358077,2,5,115679038.5
45233,19.32,642861917,9,3,71429101.89
45226,16.55,443887532,1,4,443887532
45198,16.75,35178364,1,3,35178364
45226,14,105111736,1,5,105111736
45086,22,1239610608,19,4,65242663.58
45282,18.42,328530778,3,5,109510259.3
45044,14.08,322356205,4,5,80589051.25
45198,6.2,288400395,1,4,288400395
45093,16.75,43028931,1,1,43028931
45191,17.34,2467524662,17,4,145148509.5
45226,18.13,249817966,2,4,124908983
45121,18.58,17441293,1,2,17441293
45247,17.6,166456116,4,4,41614029
45156,17.6,73256542,1,2,73256542
45037,21.57,326812039,2,4,163406019.5
45233,9.62,284992953,3,5,94997651
45247,15.12,109507359,1,4,109507359
45198,18.44,75578966,2,3,37789483
45240,5,14116923,1,4,14116923
45233,8.85,115029417,2,4,57514708.5
45044,19.54,572965524,6,3,95494254
45135,18.05,4425477,1,2,4425477
45233,14,132223891,2,4,66111945.5
44988,16.04,3230392345,55,3,58734406.27
45212,18.58,234628151,1,5,234628151
45212,16.45,69006328,1,4,69006328
45226,16.95,274563254,1,4,274563254
45212,14,91299978,1,4,91299978
44995,17.13,2006923723,22,3,91223805.59
45212,9.44,207708418,3,5,69236139.33
45212,16.63,75271058,1,4,75271058
45128,21.93,9432801487,135,5,69872603.61
45072,18.7,2159883603,26,5,83072446.27
45226,21.53,158428559,1,4,158428559
45233,17.2,24823738,2,4,12411869
45030,19.52,1454173582,16,5,90885848.88
45226,5,277495932,2,5,138747966
45142,13.83,20901865064,291,4,71827715
45184,17.19,3963632700,31,3,127859119.3
45030,15.81,2731769874,44,3,62085678.95
45037,19.26,1582185501,19,3,83272921.11
45037,19.94,1106425635,13,4,85109664.23
45233,18.45,198507657,1,4,198507657
45205,19.3,6000000,1,1,6000000
45247,14,78856796,1,4,78856796
45254,14.5,29494464,1,2,29494464
45030,21.3,124193164,1,4,124193164
45023,23.73,115461079,1,4,115461079
45219,19.3,9000000,1,3,9000000
45254,20.41,236951815,3,3,78983938.33
45261,13.25,86134064,1,4,86134064
45254,9.16,505452427,6,5,84242071.17
45107,22.11,560124447,7,5,80017778.14
45254,17.46,173606904,1,5,173606904
45226,8.6,88754045,1,4,88754045
45240,18.05,133709995,3,3,44569998.33
45156,17.76,107961094,7,2,15423013.43
45184,20.28,1165617023,5,4,233123404.6
45261,16.85,363991617,1,3,363991617
45114,17.06,56589433,2,2,28294716.5
45198,6.5,75384092,1,4,75384092
45233,15.15,92896894,2,4,46448447
45184,16.67,299287952,8,3,37410994
44946,17.18,964944728,16,3,60309045.5
44967,17.96,1095854473,5,4,219170894.6
45121,18.7,1854565484,13,3,142658883.4
45261,18.51,145454892,1,4,145454892
45219,8.8,65784485,1,5,65784485
45226,15.8,247768756,2,4,123884378
45233,16.99,918568063,3,5,306189354.3
45065,25.49,1350354277,6,4,225059046.2
45233,16.9,374908896,1,4,374908896
45212,17.6,253452766,1,5,253452766
45240,15.95,239231106,1,4,239231106
45233,16.75,11720507,1,3,11720507
45219,16.75,79750944,1,4,79750944
45240,16.65,169406719,2,4,84703359.5
45261,16.63,282869346,1,4,282869346
45002,17.6,2078108561,20,4,103905428.1
45135,17.16,442260727,29,1,15250369.9
45226,14,78075235,1,4,78075235
45205,14,148307218,2,5,74153609
45156,15.24,7227793212,98,4,73752991.96
45282,5.75,219319986,3,5,73106662
45149,15.75,5501003843,76,4,72381629.51
45282,17.08,618513039,2,4,309256519.5
45233,16.21,340551578,6,5,56758596.33
45254,8.8,69383397,1,5,69383397
45233,14,53202074,1,5,53202074
45240,5,344617541,4,4,86154385.25
45009,18.55,2291920493,40,5,57298012.33
45233,5,67867387,1,5,67867387
45163,17.28,6165505067,32,4,192672033.3
45079,22.41,203035543,1,4,203035543
45240,14,34681708,1,4,34681708
45198,14,177971588,2,4,88985794
45219,17.65,159402613,1,4,159402613
45037,20.16,4004247138,29,3,138077487.5
45198,14,63611218,2,4,31805609
45254,13.3,16052575,1,1,16052575
45142,17.41,232004965,16,2,14500310.31
45282,14,53754498,1,5,53754498
45261,13.75,180984786,3,4,60328262
44946,21.34,1957619819,23,5,85113905.17
45247,14,120611507,1,5,120611507
45247,8.6,103116518,1,4,103116518
45261,14.96,434942338,1,3,434942338
45247,14.4,191307527,3,5,63769175.67
45233,18.45,161914096,1,4,161914096
45058,18.21,495759397,4,5,123939849.3
45226,15.13,164670756,3,5,54890252
45254,14,303814962,3,4,101271654
45261,5,436232997,4,4,109058249.3
45254,16.77,345041123,1,3,345041123
45212,14,59491366,1,3,59491366
45198,18.16,71820139,1,4,71820139
45177,20.8,73346644,1,4,73346644
45212,14,26828968,1,5,26828968
45240,15.12,62434038,1,5,62434038
45212,8.8,78208102,1,5,78208102
45135,18.46,1083520223,13,4,83347709.46
45261,16.96,157155012,4,4,39288753
45016,25.52,72453014,1,5,72453014
45233,15.2,286490406,1,1,286490406
45212,14,96027846,1,3,96027846
44946,15.2,1146442286,15,3,76429485.73
45254,15.12,145948044,2,4,72974022
45058,25.58,104859385,1,4,104859385
44939,16.16,5435601236,68,4,79935312.29
45226,14,27001291,1,4,27001291
45198,8.9,30500743,1,4,30500743
45093,23.51,20819358,1,3,20819358
45044,21.41,163640762,1,3,163640762
45261,5,54660522,1,4,54660522
45261,9.9,49454231,1,5,49454231
45072,24.53,1606499229,10,4,160649922.9
45114,16.75,53018761,1,3,53018761
45205,9.3,84482077,1,5,84482077
45226,16.8,469056106,6,4,78176017.67
45044,17.9,11486958704,52,4,220903052
44953,23.14,1801246491,23,5,78315064.83
45261,16.75,73386304,1,4,73386304
45198,14,91128509,1,4,91128509
45226,8.8,66296365,1,5,66296365
45212,9.3,105450056,1,4,105450056
45163,17.29,12281727834,44,4,279130178
45079,13.85,42211409212,665,4,63475803.33
45240,16.25,121595222,1,4,121595222
45233,18.16,19704009,1,4,19704009
45037,17.55,5446918941,6,4,907819823.5
45191,17.85,3035060447,11,4,275914586.1
44974,18.11,1416622974,8,4,177077871.7
45254,14,166030275,2,4,83015137.5
45261,19,33479388,1,5,33479388
45065,14.24,7767578124,93,4,83522345.42
45247,9.05,439713656,5,5,87942731.2
45233,17.55,1025907.87,1,5,1025907.87
44988,19.81,285379815,4,3,71344953.75
45072,14,224556224,2,4,112278112
45072,16.84,1358472145,8,3,169809018.1
45233,8.7,88385952,1,5,88385952
45100,13.87,265723381,4,5,66430845.25
45261,16.14,793374842,11,4,72124985.64
45254,18.72,132921395,1,4,132921395
45226,14,105027856,2,4,52513928
45002,19.48,1696276529,19,5,89277712.05
45254,15.66,104308304,1,3,104308304
45261,18.72,83691096,1,5,83691096
45226,19.15,39559932,1,3,39559932
44939,16.04,359990946,6,3,59998491
45233,14,74890957,1,5,74890957
45226,18.02,16249401,1,2,16249401
45051,18.01,456760237,5,3,91352047.4
45107,18.33,1431188136,9,3,159020904
45233,10.55,91712717,1,5,91712717
45086,19.84,93494516,2,2,46747258
45240,8.9,62881122,1,5,62881122
45212,18.72,275948946,1,4,275948946
45261,17.04,115285367,1,3,115285367
45198,16.63,218506617,1,5,218506617
45044,21.22,1702298069,22,4,77377184.95
45212,14,18423824,1,5,18423824
45198,18.58,110223551,1,5,110223551
44988,21.91,433848934,5,5,86769786.8
45226,5,47452151,1,4,47452151
45198,7.5,82474029,1,3,82474029
44988,17.45,988955339,4,5,247238834.8
44995,19.79,112699751.7,5,1,22539950.34
45233,16.55,275127022.5,1,4,275127022.5
45226,16.95,269139855,2,4,134569927.5
45261,17.05,51549128,1,4,51549128
45212,6.82,823519017,1,5,823519017
45009,19.1,142884482,3,1,47628160.67
45198,15.42,650045775,7,4,92863682.14
45163,15.94,364767153,1,5,364767153
45170,18.88,19675071486,91,4,216209576.8
45282,14.03,275446256,1,3,275446256
45198,14,68924792,1,3,68924792
45219,15.56,154875637,3,5,51625212.33
45205,14,85382235,1,4,85382235
45212,14,7060000,1,1,7060000
45205,16.02,192627898,2,4,96313949
45107,15.04,2162465581,36,3,60068488.36
45184,15.85,270692158,8,3,33836519.75
45219,14,288525646,5,4,57705129.2
45261,14.31,60404658,1,5,60404658
44960,19.33,943390747,15,4,62892716.47
45205,14,609507102,7,4,87072443.14
44953,18.14,3512562583,57,5,61623904.96
45149,18.06,2920626559,18,5,162257031.1
45282,8.19,115609814,2,5,57804907
45233,18.05,16952269,1,3,16952269
44981,17.44,3036855641,21,4,144612173.4
45261,19.2,9000000,1,3,9000000
45044,18.43,611542388,4,3,152885597
45254,14,243588528,2,4,121794264
45247,17.98,220933918,2,4,110466959
45184,16.94,2164159853,17,4,127303520.8
45212,17.36,124820015,2,4,62410007.5
45058,17.22,4543784608,16,4,283986538
45261,15.05,569190504,8,5,71148813
45002,17.86,47999999,2,1,23999999.5
44967,17.34,197867446,9,1,21985271.78
45212,9.05,222635082,2,5,111317541
45205,15.77,831311999,15,5,55420799.93
45261,16.55,180607823,1,4,180607823
45142,18.83,7650478625,37,3,206769692.6
45135,18.59,565138385,3,4,188379461.7
45219,15.52,284295188,3,3,94765062.67
45254,16.94,198561447,1,5,198561447
45254,14.3,55137032,1,4,55137032
45282,16.55,180249315,1,3,180249315
45233,18.5,86834734,1,3,86834734
45240,14,2320000,1,1,2320000
45128,13.83,12062732762,172,4,70132167.22
45205,14,77519912,1,4,77519912
45198,18.09,150297267,2,4,75148633.5
45198,19.3,164108848,1,4,164108848
45002,12.75,1411072659,10,4,141107265.9
45009,25.36,4315321215,20,5,215766060.8
44939,21.33,271226269,4,4,67806567.25
45030,17.61,1650955719,37,5,44620424.84
45226,6.07,321095398,1,3,321095398
45233,19,34599305,1,3,34599305
45156,16.76,64930498,1,3,64930498
45184,17.34,712035929,4,3,178008982.3
45219,17.51,69110511,3,3,23036837
45086,19.01,2441447503,12,3,203453958.6
45261,14,52664388,1,4,52664388
45226,17.88,91843879,1,5,91843879
45254,13.25,31345077,1,4,31345077
45205,17.55,274013857,1,4,274013857
45233,14,62376601,1,4,62376601
45212,8.83,337683731,4,5,84420932.75
44981,20.46,1058258139,6,4,176376356.5
45240,14.05,62099955,1,4,62099955
45233,16.68,114991184,2,4,57495592
45247,15.9,256212428,1,4,256212428
44946,23.25,100884232,2,4,50442116
45114,19.14,2075373206,13,4,159644092.8
45261,18.75,259419069,1,3,259419069
45240,18.58,220368067,1,5,220368067
45254,14,36861807,1,5,36861807
45226,18.45,153433832,1,4,153433832
45233,17.97,156998114,3,4,52332704.67
44988,17.86,115744599,3,4,38581533
45198,14,95801502,1,4,95801502
45240,14,202046605,3,4,67348868.33
45009,20.8,128867639,2,2,64433819.5
45233,18.58,272578806,1,4,272578806
45198,18.05,100749775,1,4,100749775
45219,14,76850907,1,4,76850907
45261,17.88,5300000,1,4,5300000
45163,14.26,1937954953,22,4,88088861.5
45037,17.9,10914494851,41,4,266207191.5
45086,20.29,696822579,4,5,174205644.8
44953,24.95,1119519498,8,5,139939937.3
45247,15.66,481332246,1,3,481332246
45282,18.16,50788067,1,2,50788067
45226,8.26,113834466,2,4,56917233
45261,14,88889815,2,4,44444907.5
45100,21.05,340696075,5,5,68139215
45282,15.75,24677589,1,3,24677589
45205,14,2865334,1,4,2865334
44988,18.3,254608750.9,1,2,254608750.9
45261,17.34,638130902.9,5,3,127626180.6
45240,17.28,133486692,4,3,33371673
45282,14.93,42092625,2,3,21046312.5
45226,15.12,99659059,1,5,99659059
45016,19.17,2340886336,14,4,167206166.9
45233,16.95,647890426,1,4,647890426
45212,17.35,27924606,2,3,13962303
45240,17.88,30123575,1,5,30123575
44995,18.68,613987065,3,4,204662355
44995,16.18,2841298214,48,3,59193712.79
45093,22.35,4722066336,67,5,70478602.03
45016,18.17,875691818,6,5,145948636.3
45261,18.3,250629351,2,4,125314675.5
45051,17.74,185577115,2,4,92788557.5
44981,18.72,52145532.45,2,2,26072766.23
45205,8.8,40095945,1,5,40095945
45261,8.74,136612213,2,5,68306106.5
44967,24.11,4068676326,12,5,339056360.5
45261,18.02,17106364,1,3,17106364
45282,15.43,457509635,5,5,91501927
45282,14.89,132252101,4,5,33063025.25
45198,8.9,95824856,1,5,95824856
45226,8.8,74688135,1,4,74688135
45226,9,631588488,8,5,78948561
45198,14,77075235,1,4,77075235
45037,17.18,5458818240,38,3,143653111.6
45086,18.07,326512522,3,4,108837507.3
45226,17.74,14727984,1,3,14727984
45282,17.04,70306228,1,5,70306228
45093,17.7,3097184616,18,4,172065812
45240,18.3,205378172,1,4,205378172
45226,8.85,695040029,8,5,86880003.63
45240,18.3,78758632,1,5,78758632
45170,17.21,910612071,1,3,910612071
45240,14,5050000,1,4,5050000
45282,14.98,207898693,1,4,207898693
45205,19.05,156702039,1,4,156702039
45240,17.14,416642488,2,4,208321244
45030,17.29,1097534004,8,4,137191750.5
45030,17.35,10207642,1,2,10207642
45261,17.88,21692095,1,4,21692095
45037,12.2,2506652078,11,4,227877461.6
45226,18.05,66655849,1,4,66655849
45058,19.94,1705285171,13,3,131175782.4
44981,16.89,1728150587,8,3,216018823.4
45247,5,84186854,1,4,84186854
45205,19.3,108798525,1,4,108798525
45233,9.41,392046153,5,5,78409230.6
45226,8.8,64497952,1,4,64497952
45205,5,349378756,5,4,69875751.2
45247,17.18,199614853,1,3,199614853
45100,16.28,644882048,10,3,64488204.8
45219,5,100314762,2,4,50157381
45247,8.9,90613699,1,5,90613699
45247,18.16,8756416,1,3,8756416
45205,15.12,93741055,1,5,93741055
45219,16.45,110342607,1,4,110342607
45107,17.76,75857549,6,2,12642924.83
45205,5,76895615,1,5,76895615
45086,19.98,1155174283,19,3,60798646.47
45212,19.2,20342808,1,3,20342808
45086,18.6,4355221441,75,4,58069619.21
45261,17.78,234047622,2,4,117023811
45023,16.83,5347529833,34,3,157280289.2
45219,9.3,59013486,1,5,59013486
45198,16.24,512693902,1,5,512693902
45156,19.06,253499474,2,3,126749737
45240,17.6,253459808,1,4,253459808
45226,15.48,196158227,3,5,65386075.67
45198,16.15,96027846,1,3,96027846
45184,18.04,309061874,4,1,77265468.5
45156,13.87,1783871545,23,4,77559632.39
44981,18.46,10861217909,57,4,190547682.6
45226,14,223928211,3,4,74642737
45226,18.5,77809815,1,4,77809815
45212,4.01,56104821,1,3,56104821
45198,15.83,769067773,3,4,256355924.3
45226,18.16,22735939,1,5,22735939
45072,18.36,70838061,4,2,17709515.25
45086,25.02,125683222,1,4,125683222
45198,17.74,8638767,1,2,8638767
45240,14,95051004,2,4,47525502
45219,17.22,94804637,2,4,47402318.5
45261,17.55,137079202,1,4,137079202
45233,15.12,49196958,1,5,49196958
45198,17.15,236112105.5,1,4,236112105.5
45205,14,103502661,1,4,103502661
45219,18.05,49715694,2,3,24857847
45226,17,337115658,5,4,67423131.6
45282,14,87492143,1,5,87492143
45212,13.73,314390059,6,4,52398343.17
45212,8.83,145113736,2,5,72556868
45254,17.62,449125561,2,3,224562780.5
45205,14,54366956,1,5,54366956
45149,21.15,465702238,2,5,232851119
45233,14.35,103268056,1,4,103268056
45226,17.01,838224472,4,4,209556118
45226,14,51552492,1,4,51552492
44974,20.58,162576108,5,2,32515221.6
45254,16.55,398638035,1,4,398638035
45261,8.9,80521248,1,5,80521248
45240,18.72,47642339,1,2,47642339
45142,18.43,492971863,6,4,82161977.17
45198,18.05,57018341,1,4,57018341
45156,22.3,3010854312,19,5,158466016.4
45261,5,78330129,1,5,78330129
45191,16.8,1108138049,7,4,158305435.6
45002,20,195125846,3,3,65041948.67
45282,8.19,347937743,5,5,69587548.6
45226,17.05,79996685,1,4,79996685
45254,9.24,3062049901,44,5,69592043.2
45261,17.1,815030035,11,4,74093639.55
45086,18.6,5388450203,84,5,64148216.7
45233,7.5,65303405,1,5,65303405
45212,18.02,70665159,1,5,70665159
45205,9.49,284067781,4,5,71016945.25
44953,15.53,40698584,1,1,40698584
45205,18.65,259497554,5,3,51899510.8
44967,19.03,890660437,5,4,178132087.4
45170,10.82,670502608,3,4,223500869.3
45240,19.85,67449294,1,4,67449294
45205,15.39,399997914,1,5,399997914
45282,18.72,116341769,1,4,116341769
45247,18.8,21749914,1,4,21749914
45023,17.27,783833381,3,2,261277793.7
45002,17.37,2684982683,15,4,178998845.5
45009,21.05,191700087,1,4,191700087
45198,15.95,169079513,1,3,169079513
45051,25.32,361450268,1,4,361450268
45170,13.9,648456485,9,4,72050720.56
45079,18.63,5561328273,43,3,129333215.6
45198,16.99,205525686,2,4,102762843
45177,17.02,3752507175,16,4,234531698.4
45240,14,7200000,3,1,2400000
45205,14,60637336,1,4,60637336
45219,16.3,956452452,3,3,318817484
45254,5,99675052,1,5,99675052
45198,15.71,497682621,1,5,497682621
45226,5,131050115,2,4,65525057.5
45240,15.02,1157848285,15,5,77189885.67
45261,14,407133004,8,4,50891625.5
45219,8.8,151078241,2,5,75539120.5
45170,18.27,51187369,3,2,17062456.33
45198,7.4,186421535,1,3,186421535
45226,17.22,106952411,2,5,53476205.5
45205,13.59,231805113,4,4,57951278.25
45205,14.03,189812116,1,4,189812116
45212,5,207686332,3,4,69228777.33
45135,18,619370398,3,4,206456799.3
45226,19.85,49144976,1,4,49144976
45086,18.76,330291433,4,4,82572858.25
45156,14.55,1107430185,12,4,92285848.75
44995,16.76,1237968455,15,3,82531230.33
45212,16.77,213275142,1,4,213275142
45128,17.99,89419654,4,2,22354913.5
45198,13.54,72155869,1,3,72155869
45107,14.5,419000711,4,5,104750177.8
45226,8.6,50594713,1,5,50594713
44988,20.64,801993767,5,4,160398753.4
45170,18.34,2804902496,15,4,186993499.7
45226,16.08,82610369,1,5,82610369
45065,19.82,2177671673,25,3,87106866.92
45240,14,52034776,1,5,52034776
45219,17.04,690208987,1,4,690208987
45086,18.86,1361407902,8,4,170175987.8
45240,8.8,75847525,1,5,75847525
44988,14.66,115016804,4,2,28754201
45198,9.3,91088968,1,4,91088968
45233,18.21,118604291,2,2,59302145.5
45212,14.7,2049154517,29,5,70660500.59
45226,15.53,254264968,3,4,84754989.33
45205,18.04,122744798,6,3,20457466.33
45044,17.75,424479752,5,4,84895950.4
45030,18.11,2208418886,9,3,245379876.2
45226,16.55,297557051,1,4,297557051
45240,14.86,782510742,9,4,86945638
45184,16.75,141379999,2,1,70689999.5
45058,15.16,6830127204,76,4,89870094.79
45016,17.99,1616955238,11,4,146995930.7
45128,18.08,4714120581,11,4,428556416.5
45247,14,100585085,1,4,100585085
45240,17.88,7000000,1,3,7000000
45163,15.91,12306833303,195,5,63111965.66
45016,18.01,3408921922,13,5,262224763.2
45044,15.91,136229781,5,2,27245956.2
45205,16.15,101103446,1,4,101103446
45016,19.38,9422885757,66,3,142770996.3
44946,21.13,37181426,1,4,37181426
45254,19.3,5000000,1,3,5000000
45261,14.5,81620046,1,4,81620046
45240,14,49483085,1,4,49483085
45205,13.5,103974038.3,1,4,103974038.3
45212,16,404736158,6,5,67456026.33
45198,18.44,782424242,4,5,195606060.5
45205,9.3,37273279,1,4,37273279
44946,10.15,28967907,1,2,28967907
45261,16.7,206349343,3,4,68783114.33
45254,18.05,50055258,1,3,50055258
44974,17.95,6827897368,90,4,75865526.31
45114,15.99,1220409807,15,3,81360653.78
45261,18.03,325407577,3,3,108469192.3
45044,14.35,653318455,8,4,81664806.88
45226,17.88,8221856,1,5,8221856
45240,17.55,1002291309,2,4,501145654.7
45261,18.45,179395045,1,4,179395045
45219,7.8,113706172,1,4,113706172
45191,16.92,749847023,5,4,149969404.6
45198,9.55,104522147,1,4,104522147
45219,6.21,147270528,2,4,73635264
45261,18.3,14538412,1,4,14538412
44953,22.84,416895089,5,4,83379017.8
45261,17.45,161442164,1,3,161442164
45205,9.7,237011559,1,4,237011559
44946,20.26,965785762,3,4,321928587.3
